case_label,path,strain_percent,k1_centered,k2_centered,k3_centered,omega3_reduced,num_occupied,slice_mode
00_Optimized_Structure,a,0.0,-0.06980370199999986,-0.1249196137499999,0.0,-3.3279148090285635,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.06592507799999986,-0.1249196137499999,0.0,-2.889784183792182,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.06204645399999986,-0.1249196137499999,0.0,-2.4719472303706773,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.058167829999999865,-0.1249196137499999,0.0,-2.0859267668834374,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.05428920599999987,-0.1249196137499999,0.0,-1.735584096010348,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.05041058199999987,-0.1249196137499999,0.0,-1.4200628407149951,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.04653195799999987,-0.1249196137499999,0.0,-1.1360635805900352,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.042653333999999876,-0.1249196137499999,0.0,-0.8793789229758344,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.03877470999999988,-0.1249196137499999,0.0,-0.6458371033104497,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.03489608599999988,-0.1249196137499999,0.0,-0.431838735373677,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.031017461999999885,-0.1249196137499999,0.0,-0.23463455166253722,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.027138837999999887,-0.1249196137499999,0.0,-0.05244112729949579,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.02326021399999989,-0.1249196137499999,0.0,0.11555015730640106,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.019381589999999893,-0.1249196137499999,0.0,0.2692431777821711,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.015502965999999896,-0.1249196137499999,0.0,0.4077732559423417,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.011624341999999899,-0.1249196137499999,0.0,0.5297018133894422,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.0077457179999999015,-0.1249196137499999,0.0,0.6332604328393496,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.0038670939999999043,-0.1249196137499999,0.0,0.7166300282047917,56,fixed_k3
00_Optimized_Structure,a,0.0,1.1530000000092855e-05,-0.1249196137499999,0.0,0.7782344009816073,56,fixed_k3
00_Optimized_Structure,a,0.0,0.00389015400000009,-0.1249196137499999,0.0,0.8170223661728371,56,fixed_k3
00_Optimized_Structure,a,0.0,0.007768778000000087,-0.1249196137499999,0.0,0.8327108667308623,56,fixed_k3
00_Optimized_Structure,a,0.0,0.011647402000000084,-0.1249196137499999,0.0,0.8259640942525879,56,fixed_k3
00_Optimized_Structure,a,0.0,0.015526026000000082,-0.1249196137499999,0.0,0.7984903423572698,56,fixed_k3
00_Optimized_Structure,a,0.0,0.01940465000000008,-0.1249196137499999,0.0,0.7530476254101801,56,fixed_k3
00_Optimized_Structure,a,0.0,0.023283274000000076,-0.1249196137499999,0.0,0.6933586354283521,56,fixed_k3
00_Optimized_Structure,a,0.0,0.027161898000000073,-0.1249196137499999,0.0,0.6239428120577819,56,fixed_k3
00_Optimized_Structure,a,0.0,0.03104052200000007,-0.1249196137499999,0.0,0.5498760156811304,56,fixed_k3
00_Optimized_Structure,a,0.0,0.03491914600000007,-0.1249196137499999,0.0,0.47648521962831847,56,fixed_k3
00_Optimized_Structure,a,0.0,0.038797770000000065,-0.1249196137499999,0.0,0.4089765033239008,56,fixed_k3
00_Optimized_Structure,a,0.0,0.04267639400000006,-0.1249196137499999,0.0,0.35198033688366603,56,fixed_k3
00_Optimized_Structure,a,0.0,0.04655501800000006,-0.1249196137499999,0.0,0.3089812691368876,56,fixed_k3
00_Optimized_Structure,a,0.0,0.050433642000000056,-0.1249196137499999,0.0,0.28158526577653964,56,fixed_k3
00_Optimized_Structure,a,0.0,0.05431226600000005,-0.1249196137499999,0.0,0.26857837571965915,56,fixed_k3
00_Optimized_Structure,a,0.0,0.05819089000000005,-0.1249196137499999,0.0,0.26476572535871856,56,fixed_k3
00_Optimized_Structure,a,0.0,0.06206951400000005,-0.1249196137499999,0.0,0.2596819328344293,56,fixed_k3
00_Optimized_Structure,a,0.0,0.06594813800000005,-0.1249196137499999,0.0,0.23646867366477942,56,fixed_k3
00_Optimized_Structure,a,0.0,0.06982676200000004,-0.1249196137499999,0.0,0.17153041504925337,56,fixed_k3
00_Optimized_Structure,a,0.0,0.07370538600000004,-0.1249196137499999,0.0,0.035915231693693705,56,fixed_k3
00_Optimized_Structure,a,0.0,0.07758401000000004,-0.1249196137499999,0.0,-0.2005557721096476,56,fixed_k3
00_Optimized_Structure,a,0.0,0.08146263400000003,-0.1249196137499999,0.0,-0.5620454040425993,56,fixed_k3
