path,strain_percent,case_label,case_short,family_id,pair_id,chirality,k1_centered,k2_centered,k3_centered,energy_minus_EF_eV,tilt_ratio,typeII_flag,singular_v1,singular_v2,singular_v3,mean_cone_slope_eV_per_reduced_dk,min_cone_slope_eV_per_reduced_dk,max_cone_slope_eV_per_reduced_dk,detB,condition_G,stability_indicator,window,window_reduced_dk,status
b,0.5,Strain_b_Tension_0.5pct,b +0.5%,F05,b_pair_03,1,-0.1273649400000001,-0.0458321299999999,0.0067773199999999,0.00150988,2.0528597363574854,True,2.90451472450593,0.3972091104231263,0.1545647660570293,1.1520962003286952,0.1545647660570293,2.90451472450593,-0.17832132576568233,353.1231282585517,0.0532153494533657,analytic_dH,0.0,ok
b,0.0,00_Optimized_Structure,0%,F06,b_pair_02,1,-0.1218222799999999,0.1023527399999999,0.00899671,0.0601848,1.2362143628619424,True,2.2676384370174665,0.8778624550058639,0.12577594965691746,1.090425613893416,0.12577594965691746,2.2676384370174665,-0.2503789939813483,325.0516757786965,0.055465610215332875,analytic_dH,0.0,ok
b,0.1,Strain_b_Tension_0.1pct,b +0.1%,F06,b_pair_02,1,-0.1215559499999998,0.10254405,0.0084677499999999,0.05972662,1.2144551831059016,True,2.236786392020865,0.8919282080503581,0.12658255201366617,1.0850990506949632,0.12658255201366617,2.236786392020865,-0.2525388847534489,312.24919653288134,0.05659125630646513,analytic_dH,0.0,ok
b,0.2,Strain_b_Tension_0.2pct,b +0.2%,F06,b_pair_02,1,-0.12125581,0.10273515,0.0084615999999999,0.05921868,1.224342672035568,True,2.20562499312846,0.8997627858532337,0.12678837595840153,1.0773920516466984,0.12678837595840153,2.20562499312846,-0.25161651339741276,302.62476887711273,0.05748410375898253,analytic_dH,0.0,ok
b,0.3,Strain_b_Tension_0.3pct,b +0.3%,F06,b_pair_02,1,-0.1209502399999999,0.1027479599999999,0.0086088899999999,0.05854518,1.2605676244698172,True,2.1739489714889526,0.9074826604974077,0.12568355493535702,1.0690383956405725,0.12568355493535702,2.1739489714889526,-0.24795115608273696,299.1863526161286,0.05781347979353696,analytic_dH,0.0,ok
b,0.4,Strain_b_Tension_0.4pct,b +0.4%,F06,b_pair_02,1,-0.12074837,0.10309794,0.00904684,0.05782187,1.2553376788602788,True,2.137745137169998,0.9087392225549367,0.1310860246277256,1.0591901281175533,0.1310860246277256,2.137745137169998,-0.25465463985895526,265.9494327112773,0.06131976274836048,analytic_dH,0.0,ok
b,0.5,Strain_b_Tension_0.5pct,b +0.5%,F06,b_pair_02,1,-0.1204517599999999,0.1031975099999999,0.0094538699999999,0.05719439,1.2751175481736352,True,2.1148949272939395,0.9108885757588835,0.13064945312734727,1.0521443187267234,0.13064945312734727,2.1148949272939395,-0.25168750001078316,262.03686726445784,0.06177586008706186,analytic_dH,0.0,ok
b,0.0,00_Optimized_Structure,0%,F07,b_pair_01,1,0.1218044799999999,-0.1023374399999998,-0.00898317,0.06023216,1.2236972102293608,True,2.2758777144326845,0.8792933615907114,0.1261523476112317,1.0937744745448759,0.1261523476112317,2.2758777144326845,-0.25245155750809195,325.4671587738526,0.05543019592451087,analytic_dH,0.0,ok
b,0.1,Strain_b_Tension_0.1pct,b +0.1%,F07,b_pair_01,1,0.1215241799999999,-0.1025518899999999,-0.0085642699999999,0.05979394,1.208617074528317,True,2.2452391285135134,0.8926901746674692,0.12677455087346645,1.0882346180181497,0.12677455087346645,2.2452391285135134,-0.2540946012046528,313.66137585596886,0.0564637188366653,analytic_dH,0.0,ok
b,0.2,Strain_b_Tension_0.2pct,b +0.2%,F07,b_pair_01,1,0.1212238599999999,-0.1027241999999999,-0.0085520699999999,0.05924537,1.2186500965107496,True,2.2132057344304528,0.9005416263882947,0.12695371409515846,1.0802336916379687,0.12695371409515846,2.2132057344304528,-0.25302940254387074,303.91543121068395,0.05736191268627305,analytic_dH,0.0,ok
b,0.3,Strain_b_Tension_0.3pct,b +0.3%,F07,b_pair_01,1,0.12093114,-0.1027540199999998,-0.00858683,0.05856923,1.2546353245526087,True,2.177541669739199,0.9084388578040734,0.1257254609176411,1.0705686628203044,0.1257254609176411,2.177541669739199,-0.24870551369404773,299.97597671655694,0.05773733869933202,analytic_dH,0.0,ok
b,0.4,Strain_b_Tension_0.4pct,b +0.4%,F07,b_pair_01,1,0.12072019,-0.1031663699999998,-0.00897879,0.05791095,1.2555001586414742,True,2.1354242940116577,0.9080653534559059,0.13065557072348133,1.0580484060636817,0.13065557072348133,2.1354242940116577,-0.25335484646894424,267.123745622648,0.06118482921163585,analytic_dH,0.0,ok
b,0.5,Strain_b_Tension_0.5pct,b +0.5%,F07,b_pair_01,1,0.12042003,-0.1031514099999999,-0.009506,0.05726038,1.274173426567609,True,2.1174497960736662,0.9117371889450104,0.1306126873075368,1.0532665574420712,0.1306126873075368,2.1174497960736662,-0.2521553324390254,262.8182470761071,0.06168395942597015,analytic_dH,0.0,ok
b,0.0,00_Optimized_Structure,0%,F08,b_pair_04,1,0.1287958,0.04531655,-0.0072912299999998,0.00304302,2.1454085047932745,True,2.957891835695124,0.38207075564480814,0.15641693652652963,1.1654598426221539,0.15641693652652963,2.957891835695124,-0.1767705290917154,357.5996010548699,0.05288122257850265,analytic_dH,0.0,ok
b,0.1,Strain_b_Tension_0.1pct,b +0.1%,F08,b_pair_04,1,0.1285506199999999,0.0453426999999999,-0.0067233899999998,0.00273986,2.131352527824383,True,2.9563896612976763,0.38311710837547985,0.1558750335760905,1.1651272677497488,0.1558750335760905,2.9563896612976763,-0.17655083708719035,359.72467561289915,0.052724793222173154,analytic_dH,0.0,ok
b,0.2,Strain_b_Tension_0.2pct,b +0.2%,F08,b_pair_04,1,0.12827418,0.04536786,-0.00774855,0.00232145,2.109781063084361,True,2.9479983681490394,0.3862921003515289,0.1555210019248741,1.1632704901418143,0.1555210019248741,2.9479983681490394,-0.17710552561796955,359.31585956075327,0.05275477883745273,analytic_dH,0.0,ok
b,0.3,Strain_b_Tension_0.3pct,b +0.3%,F08,b_pair_04,1,0.12799158,0.0454549899999999,-0.0072735499999998,0.00199152,2.090240775729441,True,2.93727132648843,0.3896737451614978,0.15547112108513206,1.1608053975783534,0.15547112108513206,2.93727132648843,-0.17794874994643728,356.93461811993546,0.05293045953333874,analytic_dH,0.0,ok
b,0.4,Strain_b_Tension_0.4pct,b +0.4%,F08,b_pair_04,1,0.12764722,0.0457109,-0.0068855199999999,0.00181727,2.0662823067310625,True,2.915707819005072,0.39467313680929517,0.1549716576293853,1.1551175378145841,0.1549716576293853,2.915707819005072,-0.1783338753697064,353.9838481287984,0.05315061290409625,analytic_dH,0.0,ok
b,0.5,Strain_b_Tension_0.5pct,b +0.5%,F08,b_pair_04,1,0.1273838,0.0457255899999999,-0.0068669099999998,0.00137475,2.0483684111599727,True,2.906935854080278,0.3971294801788767,0.15456934535503125,1.152878226538062,0.15456934535503125,2.906935854080278,-0.17843947771051824,353.6911245757488,0.05317260273840314,analytic_dH,0.0,ok
